NAME,TEAM,ORPM,DRPM,RPM,WINS,Season,SEASON_ID,PLAYER_ID
Andre Roberson,OKC,-2.32,1.77,-0.55,1.88,16,22016,130.0
Devin Harris,DAL,-0.36,-0.2,-0.56,1.58,16,22016,217.0
Giannis Antetokounmpo,MIL,0.28,-0.86,-0.57,3.34,16,22016,22.0
Jeff Withey,UTAH,-2.74,2.14,-0.6,0.72,16,22016,479.0
RJ Hunter,BOS,-0.79,0.17,-0.62,0.38,16,22016,795.0
Thaddeus Young,BKN,-0.53,-0.09,-0.62,2.81,16,22016,103.0
Caron Butler,SAC,-0.95,0.33,-0.62,0.21,16,22016,588.0
Montrezl Harrell,HOU,0.34,-0.96,-0.62,0.47,16,22016,106.0
Jarell Martin,MEM,-1.23,0.61,-0.63,0.43,16,22016,954.0
Darrun Hilliard,DET,-0.42,-0.21,-0.63,0.43,16,22016,1085.0
Chris Johnson,UTAH,-2.38,1.75,-0.63,0.96,16,22016,659.0
Harrison Barnes,GS,-0.45,-0.2,-0.65,2.4,16,22016,243.0
Jonas Jerebko,BOS,-2.34,1.69,-0.66,1.37,16,22016,255.0
Troy Daniels,CHA,1.42,-2.09,-0.68,0.55,16,22016,467.0
Gary Harris,DEN,0.64,-1.35,-0.71,2.72,16,22016,136.0
Trevor Ariza,HOU,0.03,-0.75,-0.73,3.21,16,22016,82.0
Devyn Marble,ORL,-1.3,0.55,-0.75,0.27,16,22016,904.0
Kent Bazemore,ATL,0.5,-1.25,-0.76,2.34,16,22016,262.0
Cory Joseph,TOR,-2.69,1.93,-0.76,2.13,16,22016,207.0
Solomon Hill,IND,-0.55,-0.21,-0.76,0.95,16,22016,374.0
Trey Burke,UTAH,-0.81,0.04,-0.77,1.39,16,22016,371.0
Andre Miller,MIN/SA,-0.88,0.08,-0.8,0.44,16,22016,470.0
Tony Allen,MEM,-2.17,1.35,-0.82,1.61,16,22016,126.0
Tim Hardaway Jr.,ATL,-0.67,-0.17,-0.83,0.88,16,22016,157.0
Zaza Pachulia,DAL,-2.48,1.64,-0.84,1.97,16,22016,194.0
Tyus Jones,MIN,0.33,-1.16,-0.84,0.59,16,22016,273.0
Maurice Harkless,POR,-0.43,-0.41,-0.84,1.49,16,22016,278.0
Luis Scola,TOR,-1.01,0.17,-0.84,1.59,16,22016,347.0
Josh Richardson,MIA,-1.5,0.63,-0.87,1.06,16,22016,91.0
Mason Plumlee,POR,0.11,-1.01,-0.89,2.06,16,22016,338.0
Brandon Knight,PHX,1.35,-2.26,-0.9,1.92,16,22016,325.0
Anthony Brown,LAL,-2.94,2.03,-0.91,0.57,16,22016,914.0
Shabazz Muhammad,MIN,0.1,-1.06,-0.95,1.57,16,22016,482.0
Leandro Barbosa,GS,0.41,-1.37,-0.96,1.03,16,22016,743.0
Bryce Dejean-Jones,NO,-1.51,0.54,-0.96,0.25,16,22016,1124.0
E'Twaun Moore,CHI,-1.1,0.12,-0.99,1.16,16,22016,426.0
Karl-Anthony Towns,MIN,1.58,-2.58,-1.0,2.43,16,22016,30.0
Amar'e Stoudemire,MIA,-1.79,0.79,-1.0,0.66,16,22016,375.0
Gerald Henderson,POR,-1.57,0.57,-1.01,1.28,16,22016,311.0
David Lee,BOS/DAL,0.1,-1.14,-1.04,0.8,16,22016,175.0
Joakim Noah,CHI,-1.19,0.16,-1.04,0.55,16,22016,19.0
CJ Miles,IND,0.36,-1.42,-1.06,1.31,16,22016,244.0
D.J. Augustin,OKC/DEN,0.85,-1.91,-1.07,1.01,16,22016,344.0
J.J. Barea,DAL,1.45,-2.51,-1.07,1.42,16,22016,288.0
Jason Thompson,GS/TOR,-1.22,0.14,-1.08,0.39,16,22016,488.0
Ersan Ilyasova,DET/ORL,-0.21,-0.88,-1.09,1.58,16,22016,156.0
T.J. McConnell,PHI,0.65,-1.75,-1.1,1.37,16,22016,203.0
Shabazz Napier,ORL,-0.69,-0.42,-1.11,0.48,16,22016,272.0
Donald Sloan,BKN,0.11,-1.22,-1.11,1.07,16,22016,647.0
O.J. Mayo,MIL,-2.02,0.9,-1.12,0.89,16,22016,568.0
Mike Muscala,ATL,-0.98,-0.13,-1.12,0.46,16,22016,376.0
Toney Douglas,NO,1.51,-2.64,-1.13,1.05,16,22016,559.0
Michael Carter-Williams,MIL,-1.43,0.29,-1.14,1.33,16,22016,292.0
Spencer Hawes,CHA,-1.31,0.16,-1.14,0.83,16,22016,319.0
Matt Barnes,MEM,0.14,-1.29,-1.15,1.73,16,22016,172.0
Glenn Robinson III,IND,-1.51,0.36,-1.15,0.41,16,22016,567.0
Josh Smith,LAC/HOU,-1.15,0.0,-1.15,0.71,16,22016,305.0
Shaun Livingston,GS,-0.28,-0.89,-1.16,1.22,16,22016,263.0
Jabari Parker,MIL,-0.55,-0.61,-1.16,1.87,16,22016,495.0
Andrew Goudelock,HOU,-0.06,-1.11,-1.17,0.04,16,22016,755.0
Chris Copeland,MIL,0.22,-1.39,-1.17,0.11,16,22016,876.0
Tyler Johnson,MIA,-2.24,1.07,-1.18,0.65,16,22016,171.0
Larry Nance Jr.,LAL,-2.87,1.69,-1.18,0.97,16,22016,220.0
Kirk Hinrich,CHI/ATL,-2.83,1.65,-1.18,0.47,16,22016,309.0
Jordan Farmar,MEM,-0.18,-1.0,-1.18,0.22,16,22016,522.0
Robin Lopez,NY,-1.81,0.61,-1.19,1.65,16,22016,68.0
Meyers Leonard,POR,0.06,-1.27,-1.21,1.0,16,22016,453.0
Miles Plumlee,MIL,-1.54,0.33,-1.21,0.65,16,22016,580.0
Evan Fournier,ORL,0.91,-2.19,-1.29,1.79,16,22016,258.0
Paul Pierce,LAC,-1.18,-0.11,-1.3,0.86,16,22016,183.0
Frank Kaminsky,CHA,-1.87,0.57,-1.3,1.17,16,22016,536.0
Serge Ibaka,OKC,-0.66,-0.65,-1.31,1.75,16,22016,105.0
P.J. Tucker,PHX,-2.39,1.07,-1.32,1.81,16,22016,240.0
Lance Stephenson,LAC/MEM,-0.53,-0.8,-1.32,0.94,16,22016,291.0
Darrell Arthur,DEN,-1.81,0.47,-1.34,1.01,16,22016,427.0
JaVale McGee,DAL,-1.63,0.25,-1.39,0.23,16,22016,336.0
Taj Gibson,CHI,-1.56,0.16,-1.4,1.2,16,22016,195.0
Salah Mejri,DAL,-1.95,0.55,-1.41,0.24,16,22016,515.0
Tony Parker,SA,-1.65,0.22,-1.43,1.15,16,22016,367.0
Dwyane Wade,MIA,-0.35,-1.09,-1.44,1.34,16,22016,279.0
Jonas Valanciunas,TOR,-0.3,-1.14,-1.44,0.9,16,22016,181.0
Jeremy Lin,CHA,-1.35,-0.1,-1.45,1.21,16,22016,235.0
Kyle O'Quinn,NY,-1.21,-0.25,-1.45,0.44,16,22016,369.0
Raul Neto,UTAH,-2.39,0.94,-1.45,0.83,16,22016,282.0
Aron Baynes,DET,-1.12,-0.37,-1.49,0.7,16,22016,332.0
Mario Hezonja,ORL,-0.64,-0.86,-1.5,0.77,16,22016,455.0
Rudy Gay,SAC,0.0,-1.5,-1.5,1.4,16,22016,100.0
Jarrett Jack,BKN,-0.27,-1.24,-1.51,0.57,16,22016,645.0
Kobe Bryant,LAL,1.31,-2.83,-1.52,1.02,16,22016,765.0
Marreese Speights,GS,-0.05,-1.49,-1.54,0.44,16,22016,431.0
Nemanja Bjelica,MIN,-0.92,-0.62,-1.54,0.58,16,22016,218.0
Bismack Biyombo,TOR,-3.05,1.51,-1.54,0.9,16,22016,414.0
Hollis Thompson,PHI,0.88,-2.44,-1.56,1.17,16,22016,652.0
Justin Anderson,DAL,-1.91,0.35,-1.56,0.34,16,22016,702.0
Jerami Grant,PHI,-1.7,0.13,-1.57,1.08,16,22016,213.0
Josh Huestis,OKC,-1.85,0.27,-1.58,0.03,16,22016,719.0
Thabo Sefolosha,ATL,-2.01,0.42,-1.59,0.9,16,22016,314.0
Mike Dunleavy,CHI,-0.46,-1.14,-1.6,0.34,16,22016,241.0
Lamar Patterson,ATL,-0.81,-0.79,-1.61,0.19,16,22016,1035.0
John Jenkins,DAL/PHX,-0.28,-1.34,-1.62,0.24,16,22016,915.0
Cole Aldrich,LAC,-0.95,-0.69,-1.63,0.36,16,22016,486.0
Tarik Black,LAL,-2.74,1.1,-1.64,0.22,16,22016,405.0
Lucas Nogueira,TOR,-1.44,-0.23,-1.67,0.1,16,22016,433.0
Axel Toupane,DEN,-1.0,-0.67,-1.67,0.14,16,22016,825.0
Cameron Payne,OKC,-0.69,-0.99,-1.67,0.3,16,22016,267.0
Pablo Prigioni,LAC,-2.08,0.4,-1.68,0.34,16,22016,358.0
Phil Pressey,PHI/PHX,0.94,-2.62,-1.68,0.14,16,22016,564.0
Elijah Millsap,UTAH,-1.86,0.18,-1.68,0.07,16,22016,505.0
Luc Mbah a Moute,LAC,-3.47,1.77,-1.69,0.56,16,22016,188.0
DeMar DeRozan,TOR,-0.95,-0.75,-1.7,1.14,16,22016,78.0
Alec Burks,UTAH,-1.34,-0.41,-1.74,0.31,16,22016,115.0
Cory Jefferson,PHX,-2.12,0.36,-1.76,0.02,16,22016,566.0
Devin Booker,PHX,0.67,-2.45,-1.78,0.8,16,22016,49.0
Marco Belinelli,SAC,-0.84,-0.98,-1.82,0.59,16,22016,233.0
Jose Calderon,NY,-0.87,-0.96,-1.82,0.66,16,22016,349.0
Michael Beasley,HOU,0.68,-2.51,-1.84,0.13,16,22016,521.0
Alan Williams,PHX,-0.65,-1.19,-1.84,0.02,16,22016,449.0
Jordan Clarkson,LAL,-1.05,-0.81,-1.86,0.79,16,22016,152.0
Kris Humphries,WSH/PHX/ATL,-0.64,-1.23,-1.87,0.26,16,22016,252.0
Willie Cauley-Stein,SAC,-0.49,-1.41,-1.9,0.41,16,22016,390.0
Tyson Chandler,PHX,-2.37,0.45,-1.92,0.44,16,22016,109.0
Josh McRoberts,MIA,-1.27,-0.65,-1.92,0.15,16,22016,221.0
Brandan Wright,MEM,-1.41,-0.52,-1.92,0.05,16,22016,324.0
Otto Porter Jr.,WSH,-1.68,-0.27,-1.95,0.59,16,22016,52.0
Myles Turner,IND,-2.26,0.31,-1.95,0.34,16,22016,158.0
Ian Clark,GS,0.28,-2.24,-1.96,0.14,16,22016,781.0
Jordan Adams,MEM,-1.63,-0.33,-1.96,0.0,16,22016,643.0
Lance Thomas,NY,-2.07,0.1,-1.96,0.31,16,22016,527.0
Evan Turner,BOS,-1.62,-0.35,-1.97,0.55,16,22016,411.0
Norris Cole,NO,-0.11,-1.87,-1.98,0.28,16,22016,729.0
Derrick Williams,NY,-0.04,-1.94,-1.98,0.32,16,22016,1034.0
Ty Lawson,HOU/IND,-0.99,-1.0,-2.0,0.31,16,22016,93.0
John Henson,MIL,-1.88,-0.13,-2.02,0.19,16,22016,466.0
Dion Waiters,OKC,-0.95,-1.08,-2.03,0.42,16,22016,283.0
Aaron Brooks,CHI,0.03,-2.07,-2.05,0.2,16,22016,494.0
Rodney Stuckey,IND,-1.18,-0.89,-2.06,0.21,16,22016,351.0
Jerian Grant,NY,-2.37,0.3,-2.07,0.2,16,22016,384.0
Jusuf Nurkic,DEN,-1.38,-0.69,-2.07,0.09,16,22016,33.0
Gary Neal,WSH,-0.3,-1.84,-2.14,0.09,16,22016,1143.0
Damjan Rudez,MIN,-1.37,-0.85,-2.22,0.02,16,22016,1214.0
James Michael McAdoo,GS,-0.63,-1.61,-2.23,0.01,16,22016,834.0
Jeff Green,MEM/LAC,-2.18,-0.07,-2.25,0.08,16,22016,413.0
Tyler Hansbrough,CHA,-1.87,-0.38,-2.25,0.01,16,22016,418.0
Nik Stauskas,PHI,-0.22,-2.03,-2.25,0.07,16,22016,616.0
Robert Sacre,LAL,-2.52,0.25,-2.26,0.01,16,22016,1163.0
Alexis Ajinca,NO,-2.91,0.62,-2.29,0.01,16,22016,450.0
Tyler Zeller,BOS,-0.76,-1.53,-2.3,0.0,16,22016,394.0
Nerlens Noel,PHI,-1.91,-0.39,-2.3,0.01,16,22016,401.0
Austin Rivers,LAC,-2.48,0.16,-2.32,-0.02,16,22016,452.0
Delon Wright,TOR,-2.26,-0.12,-2.38,-0.01,16,22016,196.0
Chuck Hayes,HOU,-1.82,-0.56,-2.38,0.0,16,22016,545.0
James Johnson,TOR,-2.12,-0.27,-2.39,-0.05,16,22016,129.0
Edy Tavares,ATL,-1.63,-0.77,-2.4,-0.01,16,22016,760.0
Joffrey Lauvergne,DEN,-1.06,-1.37,-2.44,-0.09,16,22016,1239.0
Jameer Nelson,DEN,-1.55,-0.9,-2.44,-0.1,16,22016,541.0
Jeremy Evans,DAL,-2.86,0.38,-2.48,-0.03,16,22016,383.0
Richard Jefferson,CLE,-1.66,-0.88,-2.54,-0.21,16,22016,502.0
Wayne Ellington,BKN,-1.89,-0.66,-2.55,-0.27,16,22016,343.0
Drew Gooden,WSH,-1.1,-1.45,-2.55,-0.05,16,22016,448.0
Elton Brand,PHI,-2.6,0.01,-2.59,-0.05,16,22016,498.0
Jonathon Simmons,SA,-1.49,-1.1,-2.59,-0.16,16,22016,624.0
Nick Young,LAL,-1.6,-1.01,-2.61,-0.21,16,22016,315.0
Greivis Vasquez,MIL,-0.6,-2.02,-2.62,-0.1,16,22016,388.0
Eric Moreland,SAC,-2.77,0.13,-2.63,-0.01,16,22016,614.0
Nazr Mohammed,OKC,-2.31,-0.34,-2.65,-0.01,16,22016,814.0
Ryan Kelly,LAL,-2.6,-0.05,-2.65,-0.11,16,22016,577.0
Tyler Ennis,MIL,-2.34,-0.33,-2.67,-0.16,16,22016,503.0
Orlando Johnson,PHX/NO,-2.68,0.01,-2.67,-0.03,16,22016,1161.0
Kosta Koufos,SAC,-1.87,-0.81,-2.68,-0.39,16,22016,408.0
Nate Robinson,NO,-2.36,-0.33,-2.69,-0.01,16,22016,423.0
D'Angelo Russell,LAL,-0.91,-1.82,-2.72,-0.65,16,22016,113.0
Dewayne Dedmon,ORL,-1.94,-0.78,-2.72,-0.2,16,22016,298.0
Chris Andersen,MIA/MEM,-2.52,-0.22,-2.73,-0.11,16,22016,312.0
Mike Miller,DEN,-1.31,-1.45,-2.76,-0.12,16,22016,747.0
Steve Blake,DET,-1.14,-1.62,-2.77,-0.31,16,22016,504.0
Chris Kaman,POR,-1.97,-0.81,-2.78,-0.04,16,22016,617.0
Cameron Bairstow,CHI,-2.76,-0.02,-2.78,-0.04,16,22016,1142.0
Joe Young,IND,-0.98,-1.81,-2.78,-0.13,16,22016,1177.0
Bobby Portis,CHI,-1.68,-1.11,-2.79,-0.36,16,22016,197.0
Justin Holiday,ATL/CHI,-1.45,-1.34,-2.79,-0.26,16,22016,205.0
Trey Lyles,UTAH,-2.77,-0.03,-2.79,-0.44,16,22016,380.0
Aaron Harrison,CHA,-2.51,-0.31,-2.82,-0.04,16,22016,1104.0
Arron Afflalo,NY,-2.01,-0.83,-2.84,-0.87,16,22016,523.0
Branden Dawson,LAC,-2.74,-0.1,-2.84,-0.01,16,22016,1198.0
Markel Brown,BKN,0.42,-3.28,-2.86,-0.38,16,22016,683.0
Jordan Mickey,BOS,-3.26,0.38,-2.88,-0.02,16,22016,835.0
Anderson Varejao,CLE/GS,-3.18,0.3,-2.88,-0.2,16,22016,108.0
Noah Vonleh,POR,-4.5,1.61,-2.89,-0.46,16,22016,392.0
Thomas Robinson,BKN,-1.64,-1.29,-2.93,-0.4,16,22016,537.0
Joel Anthony,DET,-3.57,0.64,-2.93,-0.04,16,22016,715.0
Jarnell Stokes,MEM/MIA,-2.88,-0.05,-2.94,-0.01,16,22016,819.0
Sonny Weems,PHX/PHI,-2.03,-0.92,-2.94,-0.23,16,22016,1314.0
Xavier Munford,MEM,-2.55,-0.4,-2.95,-0.11,16,22016,701.0
Brandon Rush,GS,-0.97,-2.01,-2.97,-0.5,16,22016,1196.0
Dante Cunningham,NO,-1.46,-1.58,-3.04,-1.03,16,22016,509.0
Carl Landry,PHI,0.38,-3.43,-3.05,-0.3,16,22016,667.0
Zach LaVine,MIN,1.05,-4.1,-3.05,-1.23,16,22016,155.0
Kevin Seraphin,NY,-3.31,0.25,-3.06,-0.27,16,22016,732.0
Kevin Martin,MIN/SA,-1.94,-1.12,-3.06,-0.57,16,22016,489.0
Archie Goodwin,PHX,-0.01,-3.07,-3.08,-0.62,16,22016,866.0
Joe Harris,CLE,-2.07,-1.02,-3.09,-0.01,16,22016,148.0
Anthony Bennett,TOR,-1.66,-1.44,-3.1,-0.05,16,22016,1222.0
Alonzo Gee,NO,-2.76,-0.34,-3.11,-0.94,16,22016,629.0
Beno Udrih,MEM/MIA,-2.98,-0.14,-3.12,-0.38,16,22016,496.0
Kevon Looney,GS,-2.12,-1.01,-3.13,-0.01,16,22016,229.0
Justin Harper,DET,-1.88,-1.27,-3.15,-0.02,16,22016,1140.0
Chris McCullough,BKN,-1.55,-1.6,-3.15,-0.21,16,22016,901.0
James Anderson,SAC,-2.02,-1.14,-3.16,-0.45,16,22016,981.0
Ray McCallum,SA/MEM,-2.49,-0.69,-3.19,-0.28,16,22016,878.0
Tayshaun Prince,MIN,-4.8,1.6,-3.2,-0.89,16,22016,590.0
Kostas Papanikolaou,DEN,-3.2,-0.02,-3.22,-0.17,16,22016,752.0
Bojan Bogdanovic,BKN,-0.29,-2.93,-3.22,-1.35,16,22016,257.0
Sasha Kaun,CLE,-2.51,-0.76,-3.27,-0.07,16,22016,912.0
T.J. Warren,PHX,-1.16,-2.12,-3.28,-0.75,16,22016,239.0
Rashad Vaughn,MIL,-2.73,-0.57,-3.3,-0.67,16,22016,782.0
Jimmer Fredette,NO/NY,-2.53,-0.77,-3.3,-0.01,16,22016,571.0
Luis Montero,POR,-2.37,-0.96,-3.33,-0.03,16,22016,1116.0
Jason Smith,ORL,-2.49,-0.87,-3.36,-0.84,16,22016,696.0
Emmanuel Mudiay,DEN,-1.17,-2.21,-3.38,-1.56,16,22016,995.0
Nikola Pekovic,MIN,-3.65,0.27,-3.38,-0.11,16,22016,174.0
Jahlil Okafor,PHI,-3.26,-0.13,-3.39,-1.19,16,22016,858.0
Keith Appling,ORL,-2.86,-0.57,-3.43,-0.02,16,22016,1032.0
Nick Collison,OKC,-3.65,0.2,-3.45,-0.55,16,22016,366.0
Omer Asik,NO,-3.57,0.11,-3.45,-0.93,16,22016,333.0
Henry Sims,BKN,-2.07,-1.39,-3.46,-0.21,16,22016,613.0
Cliff Alexander,POR,-3.29,-0.21,-3.51,-0.03,16,22016,1015.0
C.J. Watson,ORL,-0.85,-2.67,-3.52,-0.57,16,22016,345.0
Shayne Whittington,IND,-2.48,-1.08,-3.56,-0.04,16,22016,1088.0
JaKarr Sampson,PHI/DEN,-2.29,-1.31,-3.6,-1.05,16,22016,618.0
Mo Williams,CLE,-2.5,-1.1,-3.6,-0.66,16,22016,377.0
Jorge Gutierrez,CHA,-2.21,-1.41,-3.62,-0.06,16,22016,844.0
James Young,BOS,-2.38,-1.25,-3.63,-0.19,16,22016,925.0
Brian Roberts,CHA/POR,-1.85,-1.83,-3.68,-0.45,16,22016,500.0
Julius Randle,LAL,-2.39,-1.36,-3.74,-2.29,16,22016,59.0
Pat Connaughton,POR,-2.91,-0.84,-3.75,-0.14,16,22016,331.0
Alex Len,PHX,-3.1,-0.67,-3.76,-1.9,16,22016,425.0
Kyle Singler,OKC,-3.11,-0.71,-3.82,-1.05,16,22016,356.0
Timofey Mozgov,CLE,-3.13,-0.7,-3.83,-1.33,16,22016,234.0
Raymond Felton,DAL,-2.19,-1.64,-3.83,-2.31,16,22016,402.0
Erick Green,DEN/UTAH,-3.38,-0.45,-3.83,-0.04,16,22016,943.0
Stanley Johnson,DET,-2.18,-1.66,-3.84,-1.81,16,22016,511.0
Derrick Rose,CHI,-0.49,-3.37,-3.85,-2.29,16,22016,228.0
Damien Inglis,MIL,-3.05,-0.85,-3.89,-0.17,16,22016,1171.0
Lou Amundson,NY,-3.43,-0.5,-3.93,-0.23,16,22016,609.0
Jared Cunningham,CLE/MIL,-3.13,-0.84,-3.97,-0.47,16,22016,763.0
Udonis Haslem,MIA,-3.84,-0.14,-3.98,-0.29,16,22016,891.0
DeJuan Blair,WSH,-2.95,-1.06,-4.01,-0.27,16,22016,622.0
Mitch McGary,OKC,-2.93,-1.21,-4.13,-0.1,16,22016,728.0
Kendall Marshall,PHI,-0.77,-3.38,-4.15,-0.53,16,22016,603.0
Spencer Dinwiddie,DET,-3.12,-1.09,-4.21,-0.2,16,22016,121.0
Tibor Pleiss,UTAH,-2.72,-1.51,-4.23,-0.1,16,22016,1227.0
Jeff Ayres,LAC,-2.7,-1.54,-4.23,-0.14,16,22016,1155.0
Bruno Caboclo,TOR,-3.34,-0.91,-4.25,-0.06,16,22016,627.0
Elliot Williams,MEM,-3.83,-0.43,-4.25,-0.06,16,22016,884.0
Shane Larkin,BKN,-0.33,-4.11,-4.45,-2.66,16,22016,592.0
Johnny O'Bryant III,MIL,-4.37,-0.19,-4.55,-1.28,16,22016,1220.0
Ryan Hollins,MEM/WSH,-3.14,-1.56,-4.7,-0.73,16,22016,708.0
Cleanthony Early,NY,-4.56,-0.14,-4.7,-0.25,16,22016,1180.0
Bryce Cotton,PHX/MEM,-3.42,-1.3,-4.72,-0.06,16,22016,1167.0
Greg Smith,MIN,-3.54,-1.29,-4.82,-0.33,16,22016,947.0
Russ Smith,MEM,-3.15,-1.73,-4.88,-0.13,16,22016,919.0
Terrence Jones,HOU,-1.57,-3.32,-4.89,-1.92,16,22016,412.0
Kendrick Perkins,NO,-3.39,-1.58,-4.97,-1.01,16,22016,1018.0
Andrea Bargnani,BKN,-3.24,-1.74,-4.97,-1.14,16,22016,766.0
Adreian Payne,MIN,-3.49,-1.48,-4.97,-0.88,16,22016,1065.0
Briante Weber,MIA/MEM,-3.49,-1.64,-5.13,-0.34,16,22016,1188.0
Terry Rozier,BOS,-4.03,-1.26,-5.28,-0.66,16,22016,74.0
Lorenzo Brown,PHX,-3.27,-2.25,-5.52,-0.13,16,22016,722.0
Tony Wroten,PHI,-1.74,-3.89,-5.63,-0.36,16,22016,1258.0
Kelly Oubre Jr.,WSH,-3.03,-2.89,-5.92,-1.73,16,22016,359.0
Roy Hibbert,LAL,-4.09,-2.64,-6.73,-5.71,16,22016,145.0
Stephen Curry,GS,11.41,-0.49,10.92,25.77,15,22015,1.0
Chris Paul,LAC,5.41,1.45,6.87,19.13,15,22015,4.0
LeBron James,CLE,6.25,0.06,6.3,15.21,15,22015,10.0
Kyle Korver,ATL,4.11,1.78,5.9,14.53,15,22015,46.0
Kevin Durant,OKC,5.19,0.5,5.69,5.46,15,22015,7.0
James Harden,HOU,6.1,-0.7,5.4,16.9,15,22015,3.0
Kawhi Leonard,SA,1.97,3.3,5.28,11.14,15,22015,8.0
Danny Green,SA,2.44,2.83,5.27,12.5,15,22015,28.0
Anthony Davis,NO,3.02,2.24,5.26,13.26,15,22015,9.0
Wesley Matthews,POR,2.13,3.07,5.2,11.03,15,22015,64.0
Khris Middleton,MIL,1.6,3.26,4.85,12.28,15,22015,47.0
Draymond Green,GS,1.93,2.66,4.6,13.07,15,22015,5.0
Russell Westbrook,OKC,8.8,-4.46,4.34,11.7,15,22015,12.0
Kyle Lowry,TOR,3.25,0.93,4.17,11.31,15,22015,20.0
Klay Thompson,GS,4.86,-0.72,4.13,12.03,15,22015,31.0
JJ Redick,LAC,2.23,1.61,3.84,10.96,15,22015,62.0
Eric Bledsoe,PHX,2.84,0.89,3.74,12.78,15,22015,41.0
George Hill,IND,2.35,1.21,3.56,5.34,15,22015,102.0
Isaiah Thomas,PHX/BOS,5.13,-1.61,3.52,7.61,15,22015,40.0
Kelly Olynyk,BOS,3.06,0.34,3.4,6.04,15,22015,247.0
John Wall,WSH,3.39,-0.04,3.35,11.8,15,22015,44.0
Anthony Morrow,OKC,3.17,0.12,3.29,7.74,15,22015,177.0
Zach Randolph,MEM,-0.01,3.21,3.2,8.98,15,22015,94.0
Jared Dudley,MIL,-0.21,3.32,3.11,6.71,15,22015,162.0
Ben McLemore,SAC,0.56,2.51,3.06,10.67,15,22015,308.0
Kevin Love,CLE,1.65,1.4,3.04,9.74,15,22015,13.0
Lou Williams,TOR,3.43,-0.39,3.04,7.85,15,22015,81.0
Manu Ginobili,SA,2.72,0.29,3.02,6.33,15,22015,101.0
Derrick Favors,UTAH,0.27,2.66,2.93,8.53,15,22015,96.0
Isaiah Canaan,HOU/PHI,2.37,0.55,2.92,3.63,15,22015,572.0
Jason Terry,HOU,1.0,1.88,2.88,6.46,15,22015,341.0
Jrue Holiday,NO,2.73,0.1,2.82,4.93,15,22015,24.0
Tiago Splitter,SA,0.39,2.36,2.74,3.77,15,22015,256.0
Marcus Smart,BOS,1.14,1.57,2.71,6.89,15,22015,76.0
Robert Covington,PHI,2.28,0.42,2.7,7.32,15,22015,37.0
LaMarcus Aldridge,POR,0.66,1.96,2.62,9.17,15,22015,53.0
Patrick Patterson,TOR,2.27,0.34,2.62,7.76,15,22015,193.0
Damian Lillard,POR,3.31,-0.79,2.52,10.47,15,22015,14.0
Mike Dunleavy,CHI,-0.12,2.6,2.48,6.34,15,22015,241.0
Zaza Pachulia,MIL,0.31,2.16,2.47,6.14,15,22015,194.0
Patrick Beverley,HOU,0.41,2.02,2.43,6.14,15,22015,84.0
Brandon Jennings,DET,3.24,-0.8,2.43,4.14,15,22015,294.0
Kyrie Irving,CLE,3.55,-1.24,2.31,9.29,15,22015,25.0
Carmelo Anthony,NY,2.36,-0.05,2.31,4.81,15,22015,39.0
Jeff Teague,ATL,2.57,-0.26,2.3,7.9,15,22015,111.0
Matt Barnes,LAC,1.53,0.78,2.3,7.93,15,22015,172.0
Paul Pierce,WSH,1.25,1.05,2.29,6.59,15,22015,183.0
Shabazz Muhammad,MIN,2.94,-0.66,2.28,3.0,15,22015,482.0
Jonas Jerebko,DET/BOS,-0.18,2.46,2.28,4.11,15,22015,255.0
Gordon Hayward,UTAH,1.9,0.34,2.24,8.69,15,22015,57.0
Andre Drummond,DET,1.1,1.06,2.16,8.15,15,22015,48.0
DeMarcus Cousins,SAC,1.02,1.11,2.12,6.8,15,22015,36.0
Gerald Green,PHX,3.57,-1.45,2.12,4.89,15,22015,330.0
Nikola Mirotic,CHI,1.63,0.49,2.12,5.39,15,22015,132.0
Darren Collison,SAC,1.88,0.23,2.11,5.31,15,22015,89.0
Patty Mills,SA,1.19,0.91,2.1,2.69,15,22015,131.0
Marcus Thornton,BOS/PHX,1.81,0.26,2.07,2.37,15,22015,417.0
Tyson Chandler,DAL,0.43,1.63,2.06,7.65,15,22015,109.0
Serge Ibaka,OKC,-0.62,2.67,2.04,7.0,15,22015,105.0
Tony Allen,MEM,-1.11,3.1,1.99,5.18,15,22015,126.0
Devin Harris,DAL,2.56,-0.64,1.92,5.43,15,22015,217.0
Darrell Arthur,DEN,-0.75,2.67,1.92,3.18,15,22015,427.0
Bradley Beal,WSH,0.9,1.02,1.92,6.61,15,22015,27.0
Marc Gasol,MEM,0.53,1.38,1.91,8.24,15,22015,45.0
Tim Duncan,SA,0.7,1.18,1.88,6.97,15,22015,85.0
Jared Sullinger,BOS,1.14,0.73,1.88,5.03,15,22015,225.0
Chandler Parsons,DAL,2.64,-0.79,1.85,7.0,15,22015,95.0
Will Barton,POR/DEN,0.22,1.63,1.84,3.09,15,22015,169.0
Alexey Shved,PHI/HOU/NY,3.39,-1.73,1.66,2.3,15,22015,630.0
Thabo Sefolosha,ATL,-1.29,2.94,1.65,2.89,15,22015,314.0
Nick Calathes,MEM,-1.01,2.64,1.63,2.43,15,22015,389.0
Rudy Gobert,UTAH,-0.87,2.47,1.6,6.15,15,22015,16.0
J.J. Barea,DAL,1.22,0.34,1.57,3.96,15,22015,288.0
Iman Shumpert,NY/CLE,-0.69,2.24,1.55,4.35,15,22015,280.0
